	id	Judge	Clerk	Began Service:	Term Expires:	E-mail:	Education:	Career:
440	35	 Christopher A. Boyko	 Siegmund Fuchs	N / A	N / A		Education: Fordham 1997 JD	N / A
521	36	 Claire V. Eagan	 The Honorable Allen E. Barrow, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
609	37	 Clifford Scott Green	 Darshan Kulkarni	N / A	N / A		Education: Fordham 1997 JD	N / A
608	37	 Clifford Scott Green	 Crystal Brown 	N / A	N / A		Education: Fordham 1997 JD	N / A
607	37	 Clifford Scott Green	 Leslie Marant	N / A	N / A		Education: Fordham 1997 JD	N / A
597	38	 Cynthia M. Rufe	 Newman Leverett El	N / A	N / A		Education: Fordham 1997 JD	N / A
598	38	 Cynthia M. Rufe	 Marybeth Putnick 	N / A	N / A		Education: Fordham 1997 JD	N / A
599	38	 Cynthia M. Rufe	 Frank M. Seaduto 	N / A	N / A		Education: Fordham 1997 JD	N / A
432	39	 Dan A. Polster	 Mary Jordan Hughes . muna tT mg gn eb (216) 357-7193	N / A	N / A		Education: Fordham 1997 JD	N / A
433	39	 Dan A. Polster	 Seema Saifee	N / A	N / A		Education: Fordham 1997 JD	N / A
524	40	 Dana L. Rasure	 Ariel A. Falk 	N / A	N / A		Education: Fordham 1997 JD	N / A
405	41	 Daniel L. Hovland	, Chief Justice Rafph J. Erickstad, North Dakota	N / A	N / A		Education: Fordham 1997 JD	N / A
406	41	 Daniel L. Hovland	 Kari Knudson ,	N / A	N / A		Education: Fordham 1997 JD	N / A
407	41	 Daniel L. Hovland	 Jason Mohr 	N / A	N / A		Education: Fordham 1997 JD	N / A
446	42	 David A. Katz	 Gatherine Garcia-Feehan	N / A	N / A		Education: Fordham 1997 JD	N / A
445	42	 David A. Katz	 Kristopher Armstrong	N / A	N / A		Education: Fordham 1997 JD	N / A
399	43	 David C. Keesler	 Traci G. Zeller	N / A	N / A		Education: Fordham 1997 JD	N / A
442	44	 David D. Dowd, Jr.	 Sharon K. Derivan	N / A	N / A		Education: Fordham 1997 JD	N / A
443	44	 David D. Dowd, Jr.	 Todd MeKenney	N / A	N / A		Education: Fordham 1997 JD	N / A
444	44	 David D. Dowd, Jr.	 (Vacant). 	N / A	N / A		Education: Fordham 1997 JD	N / A
189	45	 David E. Peebles	 The Honorable Howard G. Munson,	N / A	N / A		Education: Fordham 1997 JD	N / A
190	45	 David E. Peebles	 Kerrie Bamey	N / A	N / A		Education: Fordham 1997 JD	N / A
325	46	 David G. Larimer	 The Honorable Joseph C. McGarraghy (1969-1970)	N / A	N / A		Education: Fordham 1997 JD	N / A
118	47	 David G. Trager	 Karen Sheley 	N / A	N / A		Education: Fordham 1997 JD	N / A
114	47	 David G. Trager	 The Honorable Kenneth B. Keating (1968-1969);	N / A	N / A		Education: Fordham 1997 JD	N / A
116	47	 David G. Trager	 Mason Bamey	N / A	N / A		Education: Fordham 1997 JD	N / A
117	47	 David G. Trager	 Mira Martinez	N / A	N / A		Education: Fordham 1997 JD	N / A
115	47	 David G. Trager	 The Honorable Stanley H. Fuld (1969)	N / A	N / A		Education: Fordham 1997 JD	N / A
188	48	 David R. Homer	 Allen J. Vickey. 2.2.00. ..2. 00202. c cee (518) 257-1854	N / A	N / A		Education: Fordham 1997 JD	N / A
648	49	 David R. Strawbridge	 Bryan Petrilla	N / A	N / A		Education: Fordham 1997 JD	N / A
649	49	 David R. Strawbridge	 Maren Reichert 	N / A	N / A		Education: Fordham 1997 JD	N / A
204	50	 Deborah A. Batts	 The Honorable Lawrence W. Pierce, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
205	50	 Deborah A. Batts	 Jason Moff 	N / A	N / A		Education: Fordham 1997 JD	N / A
206	50	 Deborah A. Batts	 Ji Seon Song	N / A	N / A		Education: Fordham 1997 JD	N / A
302	51	 Debra Freeman	 Lauren M. Sobel 	N / A	N / A		Education: Fordham 1997 JD	N / A
301	51	 Debra Freeman	 Jennifer Learner	N / A	N / A		Education: Fordham 1997 JD	N / A
134	52	 Denis R. Hurley	 Debbie Lanin	N / A	N / A		Education: Fordham 1997 JD	N / A
135	52	 Denis R. Hurley	 Josh Seifert 	N / A	N / A		Education: Fordham 1997 JD	N / A
212	53	 Denise Cote	 The Honorable Jack B, Weinstein, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
171	54	 Dennis E. Milton	 Susan A, Arbeit	N / A	N / A		Education: Fordham 1997 JD	N / A
565	55	 Dennis J. Hubel	 Kate McKeon 	N / A	N / A		Education: Fordham 1997 JD	N / A
564	55	 Dennis J. Hubel	 Amy Kent	N / A	N / A		Education: Fordham 1997 JD	N / A
20	56	 Dennis M. Cavanaugh -	 Alyson N., Villano 	N / A	N / A		Education: Fordham 1997 JD	N / A
19	56	 Dennis M. Cavanaugh -	 Meghan 8. Barrett	N / A	N / A		Education: Fordham 1997 JD	N / A
18	56	 Dennis M. Cavanaugh -	 The Honorable Francis W. Hayden, New —	N / A	N / A		Education: Fordham 1997 JD	N / A
211	57	 Denny Chin...	 The Honorable Henry F. Werker, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
653	58	 Diane Weiss	 Martha Rogers	N / A	N / A		Education: Fordham 1997 JD	N / A
652	58	 Diane Weiss	 Pamela Elchert	N / A	N / A		Education: Fordham 1997 JD	N / A
651	58	 Diane Weiss	 Sherry Hahn (215) 597-2093 Eeuostions Teraple: Ue dD	N / A	N / A		Education: Fordham 1997 JD	N / A
650	58	 Diane Weiss	 Alfonso Madrid 	N / A	N / A		Education: Fordham 1997 JD	N / A
39	59	 Dickinson R. Debevoise	 Adam N. Subervi	N / A	N / A		Education: Fordham 1997 JD	N / A
38	59	 Dickinson R. Debevoise	 Joshua J. Franklin. ;	N / A	N / A		Education: Fordham 1997 JD	N / A
37	59	 Dickinson R. Debevoise	 The Honorable Phillip Forman, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
428	60	 Donald C. Nugent	 Betsy A. Breese -.. 000200 eee (216) 357-7160	N / A	N / A		Education: Fordham 1997 JD	N / A
431	60	 Donald C. Nugent	 Jennifer Stainforth 	N / A	N / A		Education: Fordham 1997 JD	N / A
429	60	 Donald C. Nugent	 Amy Garey	N / A	N / A		Education: Fordham 1997 JD	N / A
430	60	 Donald C. Nugent	 Halle Hara	N / A	N / A		Education: Fordham 1997 JD	N / A
79	61	 Donald H. Steckroth	 Michael Sousa	N / A	N / A		Education: Fordham 1997 JD	N / A
559	62	 Donald c.	 [Part-time? Shannon Bronson 	N / A	N / A		Education: Fordham 1997 JD	N / A
558	62	 Donald c.	 [Part-time] Lynn Barkley 	N / A	N / A		Education: Fordham 1997 JD	N / A
292	63	 Douglas F Eaton	 The Honorable Lloyd F. MacMahon (1966-1967)	N / A	N / A		Education: Fordham 1997 JD	N / A
539	64	 Doyle W. Argo	 Sharon O’Roke,	N / A	N / A		Education: Fordham 1997 JD	N / A
538	64	 Doyle W. Argo	 Joan Curran	N / A	N / A		Education: Fordham 1997 JD	N / A
155	65	 E. Thomas Boyle	 Lauren Hancock	N / A	N / A		Education: Fordham 1997 JD	N / A
472	66	 Edmund A. Sargus, Jr.	 Elizabeth Preston 	N / A	N / A		Education: Fordham 1997 JD	N / A
471	66	 Edmund A. Sargus, Jr.	 Lisa Macias	N / A	N / A		Education: Fordham 1997 JD	N / A
582	67	 Eduardo C. Robreno	 Lauren Cates	N / A	N / A		Education: Fordham 1997 JD	N / A
584	67	 Eduardo C. Robreno	 Diana Winters 	N / A	N / A		Education: Fordham 1997 JD	N / A
583	67	 Eduardo C. Robreno	 M, Jared Littman. 	N / A	N / A		Education: Fordham 1997 JD	N / A
107	68	 Edward R. Korman	 The Honorable Kenneth B. Keating, New York Court	N / A	N / A		Education: Fordham 1997 JD	N / A
110	68	 Edward R. Korman	 William Wang	N / A	N / A		Education: Fordham 1997 JD	N / A
109	68	 Edward R. Korman	 Michael Sachse 	N / A	N / A		Education: Fordham 1997 JD	N / A
108	68	 Edward R. Korman	 Debra L. Greenberger	N / A	N / A		Education: Fordham 1997 JD	N / A
568	69	 Elizabeth L.	 Juliet Kaestner 	N / A	N / A		Education: Fordham 1997 JD	N / A
566	69	 Elizabeth L.	, United States Bankruptcy Court (1976-1977)	N / A	N / A		Education: Fordham 1997 JD	N / A
567	69	 Elizabeth L.	 Diane Bridge. 	N / A	N / A		Education: Fordham 1997 JD	N / A
173	70	 Elizabeth S. Stong	 Lois Dix	N / A	N / A		Education: Fordham 1997 JD	N / A
172	70	 Elizabeth S. Stong	, United States District Court for the District of	N / A	N / A		Education: Fordham 1997 JD	N / A
174	70	 Elizabeth S. Stong	 Julia Schneider 	N / A	N / A		Education: Fordham 1997 JD	N / A
522	71	 F H. McCarthy	 Ann Makela Schneider..,	N / A	N / A		Education: Fordham 1997 JD	N / A
17	72	 Faith S. Hochberg	 Phoebe Taubman	N / A	N / A		Education: Fordham 1997 JD	N / A
14	72	 Faith S. Hochberg	 The Honorable Spottswood W. Robinson IT, United	N / A	N / A		Education: Fordham 1997 JD	N / A
16	72	 Faith S. Hochberg	 Mikaél Nabati	N / A	N / A		Education: Fordham 1997 JD	N / A
15	72	 Faith S. Hochberg	 Tara A. Diniean.. 2.020200. e cece (973) aa 4851	N / A	N / A		Education: Fordham 1997 JD	N / A
519	73	 Frank H. Seay	 Leah Marshall,	N / A	N / A		Education: Fordham 1997 JD	N / A
518	73	 Frank H. Seay	 Jan Cunningham, 	N / A	N / A		Education: Fordham 1997 JD	N / A
517	73	 Frank H. Seay	 Pat Keaney 	N / A	N / A		Education: Fordham 1997 JD	N / A
300	74	 Frank Maas	 The Honorable Henry F: Werker, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
570	75	 Frank R. Alley ilt	 Lee Brice	N / A	N / A		Education: Fordham 1997 JD	N / A
388	76	 Frank W. Bullock, Jr.	 The Honorable Algernon L. Butter, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
35	77	 Freda L. Wolfson	 Naomi Mendelsohn 	N / A	N / A		Education: Fordham 1997 JD	N / A
36	77	 Freda L. Wolfson	 Joshua |. Sherman 	N / A	N / A		Education: Fordham 1997 JD	N / A
34	77	 Freda L. Wolfson	 Andre Espinosa	N / A	N / A		Education: Fordham 1997 JD	N / A
138	78	 Frederic Block	 Elizabeth Geddes 	N / A	N / A		Education: Fordham 1997 JD	N / A
136	78	 Frederic Block	, New York Supreme Court, Appellate Division,	N / A	N / A		Education: Fordham 1997 JD	N / A
137	78	 Frederic Block	 Charles Tyler Cone 	N / A	N / A		Education: Fordham 1997 JD	N / A
186	79	 Frederick J. Scullin, Jr.	 Debbie Moore 	N / A	N / A		Education: Fordham 1997 JD	N / A
184	79	 Frederick J. Scullin, Jr.	 Melissa J. Dujnic	N / A	N / A		Education: Fordham 1997 JD	N / A
185	79	 Frederick J. Scullin, Jr.	 Craig Trainor	N / A	N / A		Education: Fordham 1997 JD	N / A
305	80	 Gabriel W..Gorenstein	 Jesse Wegman 	N / A	N / A		Education: Fordham 1997 JD	N / A
304	80	 Gabriel W..Gorenstein	 Ross Elfand	N / A	N / A		Education: Fordham 1997 JD	N / A
303	80	 Gabriel W..Gorenstein	 The Honorable Spotswood W. Robinson HI, United	N / A	N / A		Education: Fordham 1997 JD	N / A
550	81	 Garr M. King	 Cindy Canfield. 	N / A	N / A		Education: Fordham 1997 JD	N / A
551	81	 Garr M. King	 Carra Sahler	N / A	N / A		Education: Fordham 1997 JD	N / A
179	82	 Gary L. Sharpe	 Cela Delgado Webster 	N / A	N / A		Education: Fordham 1997 JD	N / A
178	82	 Gary L. Sharpe	 Patricia O'Rourke	N / A	N / A		Education: Fordham 1997 JD	N / A
177	82	 Gary L. Sharpe	 Danielle Day	N / A	N / A		Education: Fordham 1997 JD	N / A
541	83	 Gary M. Purcell	 Janice Yeary	N / A	N / A		Education: Fordham 1997 JD	N / A
540	83	 Gary M. Purcell	, United States District Court (1976-1979)	N / A	N / A		Education: Fordham 1997 JD	N / A
605	84	 Gene E.K. Pratter	 Jacqueline B. Penrod 	N / A	N / A		Education: Fordham 1997 JD	N / A
298	85	 George A. Yanthis	 Karen Beltran	N / A	N / A		Education: Fordham 1997 JD	N / A
299	85	 George A. Yanthis	 Laurie DiChiara 	N / A	N / A		Education: Fordham 1997 JD	N / A
238	86	 George B. Daniels	 Fran Sternbach	N / A	N / A		Education: Fordham 1997 JD	N / A
194	87	 George H. Lowe	 Lily K. LOK. 0	N / A	N / A		Education: Fordham 1997 JD	N / A
193	87	 George H. Lowe	 Michael G, Langan 	N / A	N / A		Education: Fordham 1997 JD	N / A
404	88	 George R. Hodges	 Laura Beyer 	N / A	N / A		Education: Fordham 1997 JD	N / A
240	89	 Gerard E. Lynch /	 The Honorable	N / A	N / A		Education: Fordham 1997 JD	N / A
239	89	 Gerard E. Lynch /	, Judge Wilfted Feinberg, United States Court off	N / A	N / A		Education: Fordham 1997 JD	N / A
77	90	 Gloria M. Burns	 Erie Reilly	N / A	N / A		Education: Fordham 1997 JD	N / A
400	91	 Graham C. Mulien	 Debbie Coble 	N / A	N / A		Education: Fordham 1997 JD	N / A
401	91	 Graham C. Mulien	 J.P Davis	N / A	N / A		Education: Fordham 1997 JD	N / A
187	92	 Gustave J, DiBianco |	 Gieia A. Gensini 	N / A	N / A		Education: Fordham 1997 JD	N / A
40	93	 Harold A. Ackerman	 Cecelia Haney 	N / A	N / A		Education: Fordham 1997 JD	N / A
41	93	 Harold A. Ackerman	 Jeffrey S. Pollak. 	N / A	N / A		Education: Fordham 1997 JD	N / A
42	93	 Harold A. Ackerman	 Lucas Townsend 	N / A	N / A		Education: Fordham 1997 JD	N / A
573	94	 Harvey Bartie Hil	 The Honorable John Morgan Davis, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
574	94	 Harvey Bartie Hil	 Stacey L. Brown 	N / A	N / A		Education: Fordham 1997 JD	N / A
576	94	 Harvey Bartie Hil	 Charles Rombeau	N / A	N / A		Education: Fordham 1997 JD	N / A
575	94	 Harvey Bartie Hil	 Andrew Rogers 	N / A	N / A		Education: Fordham 1997 JD	N / A
295	95	 Henry 8. Pitman	 Devin F Ryan. 	N / A	N / A		Education: Fordham 1997 JD	N / A
294	95	 Henry 8. Pitman	 Daniel J. Koevary 0.0.0	N / A	N / A		Education: Fordham 1997 JD	N / A
293	95	 Henry 8. Pitman	 The Honorable Lloyd F McMahon, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
630	96	 Herbert J. Hutton	 Bahar Shariati	N / A	N / A		Education: Fordham 1997 JD	N / A
631	96	 Herbert J. Hutton	 Amy Wills	N / A	N / A		Education: Fordham 1997 JD	N / A
478	97	 Herman J. Weber	 Susan R. Ferrell. 	N / A	N / A		Education: Fordham 1997 JD	N / A
479	97	 Herman J. Weber	 Amy Thomas 	N / A	N / A		Education: Fordham 1997 JD	N / A
341	98	 Hugh B. Scott	 James Arnone 	N / A	N / A		Education: Fordham 1997 JD	N / A
342	98	 Hugh B. Scott	 David FB. Hayes	N / A	N / A		Education: Fordham 1997 JD	N / A
343	98	 Hugh B. Scott	 Bryce Baird	N / A	N / A		Education: Fordham 1997 JD	N / A
344	98	 Hugh B. Scott	 Sara Rook	N / A	N / A		Education: Fordham 1997 JD	N / A
403	99	 J. Craig Whitley	 Nora F Doolin 	N / A	N / A		Education: Fordham 1997 JD	N / A
402	99	 J. Craig Whitley	 The Honorable Marvin R. Wooten, United Sates	N / A	N / A		Education: Fordham 1997 JD	N / A
2	100	 J. Michael Deasy	 Jennifer A. Hayes 	N / A	N / A		Education: Fordham 1997 JD	N / A
3	100	 J. Michael Deasy	 Marianne R. Tyrrell	N / A	N / A		Education: Fordham 1997 JD	N / A
367	101	 J. Rich Leonard	 The Honorable Franklin T. Dupree, Jr. (1976-1978)	N / A	N / A		Education: Fordham 1997 JD	N / A
369	101	 J. Rich Leonard	 Katherine C. Rose 	N / A	N / A		Education: Fordham 1997 JD	N / A
368	101	 J. Rich Leonard	 Meredith Mathis 	N / A	N / A		Education: Fordham 1997 JD	N / A
503	102	 J. Vincent Aug, Jr.	 Carolyn Buffington 	N / A	N / A		Education: Fordham 1997 JD	N / A
504	102	 J. Vincent Aug, Jr.	 Jame E. Miller 	N / A	N / A		Education: Fordham 1997 JD	N / A
124	103	 Jack B. Weinstein	 The Honorable Stanley H. Fuld, New York Court of	N / A	N / A		Education: Fordham 1997 JD	N / A
125	103	 Jack B. Weinstein	 Amy Mulzer.. 0.2.0.0	N / A	N / A		Education: Fordham 1997 JD	N / A
126	103	 Jack B. Weinstein	 Christopher Wimmer 	N / A	N / A		Education: Fordham 1997 JD	N / A
645	104	 Jacob P. Hart	 Anna Marie Plum 	N / A	N / A		Education: Fordham 1997 JD	N / A
644	104	 Jacob P. Hart	 Laura Heller 	N / A	N / A		Education: Fordham 1997 JD	N / A
643	104	 Jacob P. Hart	 The Honorable Samuel F. Roberts, Pennsylvania	N / A	N / A		Education: Fordham 1997 JD	N / A
377	105	 James A. Beaty, Jr.	: Jol Paake. . . os ces ge ey pee es wenn y pee (336) 734-2540	N / A	N / A		Education: Fordham 1997 JD	N / A
376	105	 James A. Beaty, Jr.	 Jennifer Chorpening	N / A	N / A		Education: Fordham 1997 JD	N / A
92	106	 James A. Parker.	 Soha Turfler	N / A	N / A		Education: Fordham 1997 JD	N / A
90	106	 James A. Parker.	 Christina Baca	N / A	N / A		Education: Fordham 1997 JD	N / A
91	106	 James A. Parker.	 Lynn Eby	N / A	N / A		Education: Fordham 1997 JD	N / A
355	107	 James C. Dever Ill	 Nathaniel Parker 	N / A	N / A		Education: Fordham 1997 JD	N / A
354	107	 James C. Dever Ill	 J. Clifford Wallace, United States Court of Appeals	N / A	N / A		Education: Fordham 1997 JD	N / A
284	108	 James C. Francis IV	 Kathyrn Sabbeth 2	N / A	N / A		Education: Fordham 1997 JD	N / A
283	108	 James C. Francis IV	 Peggy Farber	N / A	N / A		Education: Fordham 1997 JD	N / A
282	108	 James C. Francis IV	 The Honorable Robert L. Carter, United States	N / A	N / A		Education: Fordham 1997 JD	N / A
360	109	 James Carroll Fox	 Elizabeth J. Jordam	N / A	N / A		Education: Fordham 1997 JD	N / A
361	109	 James Carroll Fox	 Renee K. Miller 	N / A	N / A		Education: Fordham 1997 JD	N / A
362	109	 James Carroll Fox	 Alyssa Omwake	N / A	N / A		Education: Fordham 1997 JD	N / A
359	109	 James Carroll Fox	 The Honorable Don Gilliam, United States District	N / A	N / A		Education: Fordham 1997 JD	N / A
419	110	 James Gray Carr	 Timothy A. Karpoff	N / A	N / A		Education: Fordham 1997 JD	N / A
420	110	 James Gray Carr	 Gregory A, Scopino 	N / A	N / A		Education: Fordham 1997 JD	N / A
418	110	 James Gray Carr	 Lydia M. Floyd	N / A	N / A		Education: Fordham 1997 JD	N / A
514	111	 James Hardy Payne	 Jami Antonisse	N / A	N / A		Education: Fordham 1997 JD	N / A
515	111	 James Hardy Payne	 Gail Jacobs Seward	N / A	N / A		Education: Fordham 1997 JD	N / A
603	112	 James Knoll Gardner	 Angela Moore 	N / A	N / A		Education: Fordham 1997 JD	N / A
604	112	 James Knoll Gardner	 Jason Gordon . 0.0	N / A	N / A		Education: Fordham 1997 JD	N / A
482	113	 James L. Graham	 Karen Martin 	N / A	N / A		Education: Fordham 1997 JD	N / A
481	113	 James L. Graham	 Thomas N, McCormick	N / A	N / A		Education: Fordham 1997 JD	N / A
480	113	 James L. Graham	 Jason Everetts . <<:4ssssss0ew weciciis eee (614) 719-3200	N / A	N / A		Education: Fordham 1997 JD	N / A
322	114	 James M. Peck	 Alix Pustilnik	N / A	N / A		Education: Fordham 1997 JD	N / A
321	114	 James M. Peck	 Andrew Gottesman 	N / A	N / A		Education: Fordham 1997 JD	N / A
87	115	 James O. Browning	 Jared Slade,	N / A	N / A		Education: Fordham 1997 JD	N / A
