	id	Judge	Clerk	Began Service:	Term Expires:	E-mail:	Education:	Career:
171	16	 Diane L. Kroupa	/Attorney Advisor Shannon McCormack	N / A	N / A	N / A	N / A	N / A
172	16	 Diane L. Kroupa	 Emily Antosh 	N / A	N / A	N / A	N / A	N / A
166	17	 Ear! H. Carroll	, Anzona Supreme Court (1951-1952) ©	N / A	N / A	N / A	N / A	N / A
43	18	 Ellen Segal Huvelle	 The Honorable Edward Hennessey: Massachusetts io	N / A	N / A	N / A	N / A	N / A
45	18	 Ellen Segal Huvelle	 Elena Saxonhouse	N / A	N / A	N / A	N / A	N / A
44	18	 Ellen Segal Huvelle	 Benjamin ©. Block. 	N / A	N / A	N / A	N / A	N / A
110	19	 Emily Clark Hewitt	 Kevin Stults ..00	N / A	N / A	N / A	N / A	N / A
109	19	 Emily Clark Hewitt	 The Honorable Philip R. Miller, United States Court	N / A	N / A	N / A	N / A	N / A
34	20	 Emmet G. Sullivan	 Jee Park	N / A	N / A	N / A	N / A	N / A
33	20	 Emmet G. Sullivan	 Lisa Jabaily	N / A	N / A	N / A	N / A	N / A
32	20	 Emmet G. Sullivan	, Neighborhood Legal Services Program	N / A	N / A	N / A	N / A	N / A
31	20	 Emmet G. Sullivan	, Judge James A. Washington, Superior Court of the	N / A	N / A	N / A	N / A	N / A
92	21	 Enrique S. Lamoutts	 Susan Besancon 	N / A	N / A	N / A	N / A	N / A
91	21	 Enrique S. Lamoutts	, United States District Court for the District of	N / A	N / A	N / A	N / A	N / A
93	21	 Enrique S. Lamoutts	 Joan Mulet	N / A	N / A	N / A	N / A	N / A
122	22	 Eric G. Bruggink	 The Honorable Frank H. McFadden, United States -:	N / A	N / A	N / A	N / A	N / A
130	23	 Evan J. Wallach	 Morgan L. Frohman 	N / A	N / A	N / A	N / A	N / A
131	23	 Evan J. Wallach	 Nithya Nagarajan 	N / A	N / A	N / A	N / A	N / A
100	24	 Geoffrey W. Barnard	 Monica Howard. 	N / A	N / A	N / A	N / A	N / A
101	25	 George W. Cannon	 Kimberly D’Eramo	N / A	N / A	N / A	N / A	N / A
118	26	 George W. Miller	 Bruce M. Forrester, United States Tax Court	N / A	N / A	N / A	N / A	N / A
86	27	 Gerardo A.	 Stacy Moran	N / A	N / A	N / A	N / A	N / A
85	27	 Gerardo A.	 Kendra Loomis	N / A	N / A	N / A	N / A	N / A
29	28	 Gladys Kessler	 Catherine Kuddick	N / A	N / A	N / A	N / A	N / A
30	28	 Gladys Kessler	 Benjamin Lee Snowden	N / A	N / A	N / A	N / A	N / A
83	29	 Gustavo A, Gelpi	 Nina Cortilla	N / A	N / A	N / A	N / A	N / A
82	29	 Gustavo A, Gelpi	 The Honorable Juan M. Pérez-Giménez, United	N / A	N / A	N / A	N / A	N / A
143	30	 H. F “Sparky” Gierke	 Evelyn C. Westbrook 	N / A	N / A	N / A	N / A	N / A
38	31	 Henry Harold Kennedy, Jr.	 Jeremy Barber. 	N / A	N / A	N / A	N / A	N / A
39	31	 Henry Harold Kennedy, Jr.	 John Fedele 	N / A	N / A	N / A	N / A	N / A
180	32	 Herbert L. Chabot	 The Honorable Russell E, Train, United States Tax	N / A	N / A	N / A	N / A	N / A
187	33	 J. Frederick Motz	 The Honorable Harrison L. Winter, United Sates	N / A	N / A	N / A	N / A	N / A
77	34	 Jaime Pieras, Jr.	 Ann Nash 	N / A	N / A	N / A	N / A	N / A
76	34	 Jaime Pieras, Jr.	 Francisco Maldonado 	N / A	N / A	N / A	N / A	N / A
9	35	 James E. Shapiro	 Jennifer B. Herzog 	N / A	N / A	N / A	N / A	N / A
72	36	 Joaquin V.E.	 Randy K. Schmidt	N / A	N / A	N / A	N / A	N / A
71	36	 Joaquin V.E.	 Ella Giammaichella	N / A	N / A	N / A	N / A	N / A
17	37	 John C. Shabaz	 Kelly Kinzel O'Driscoll 	N / A	N / A	N / A	N / A	N / A
16	37	 John C. Shabaz	 The Honorable Barbara Crabb, United’	N / A	N / A	N / A	N / A	N / A
48	38	 John D. Bates	 The Honorable Roszel C. Thomsen, United States	N / A	N / A	N / A	N / A	N / A
49	38	 John D. Bates	 John O'Keefe	N / A	N / A	N / A	N / A	N / A
50	38	 John D. Bates	 Kimberly Perrota. 2.2	N / A	N / A	N / A	N / A	N / A
51	38	 John D. Bates	 Cecilia E. Kim	N / A	N / A	N / A	N / A	N / A
184	39	 John F Dean	 Kathleen Agbayani	N / A	N / A	N / A	N / A	N / A
185	39	 John F Dean	 Timothy Sheppard 	N / A	N / A	N / A	N / A	N / A
191	40	 John F Keenan	 Amy Howlett 	N / A	N / A	N / A	N / A	N / A
190	40	 John F Keenan	 Joseph N. Cordaro 	N / A	N / A	N / A	N / A	N / A
67	41	 John M. Facciola	 Sara B. Podger	N / A	N / A	N / A	N / A	N / A
66	41	 John M. Facciola	 Katie L. Anderson	N / A	N / A	N / A	N / A	N / A
178	42	 John O. Colvin	 Ellen Ruggieri	N / A	N / A	N / A	N / A	N / A
177	42	 John O. Colvin	 Glenn Hirabayashi	N / A	N / A	N / A	N / A	N / A
129	43	 John P. Wiese	 Cynthia Balr..2.0 000002. (202) 357-6572	N / A	N / A	N / A	N / A	N / A
126	43	 John P. Wiese	, Trial Division, United States Court of Claims	N / A	N / A	N / A	N / A	N / A
128	43	 John P. Wiese	 Vietoria Smith 	N / A	N / A	N / A	N / A	N / A
127	43	 John P. Wiese	 The Honorable Linton M. Collins, United States	N / A	N / A	N / A	N / A	N / A
105	44	 Judith K. Fitzgerald	 The Honorable	N / A	N / A	N / A	N / A	N / A
104	44	 Judith K. Fitzgerald	 The Honorable John N. Sawyer, Pennsylvania Court	N / A	N / A	N / A	N / A	N / A
132	45	 Judith M. Barzilay	 The Honorable Robert Tarleton, New Jersey	N / A	N / A	N / A	N / A	N / A
188	46	 Kathryn Hoefer Vratil	 The Honorable Earl E. O’Connor, United States	N / A	N / A	N / A	N / A	N / A
173	47	 L. Paige Marvel	 Nicole Occhuizzo	N / A	N / A	N / A	N / A	N / A
174	47	 L. Paige Marvel	 Karen Oehling 	N / A	N / A	N / A	N / A	N / A
181	48	 Laurence J. Whalen	 (Vacant). oo 0000000 c occ eee eee eee (202) 606-8741	N / A	N / A	N / A	N / A	N / A
152	49	 Lawrence B. Hagel.	 Saul Mezei	N / A	N / A	N / A	N / A	N / A
150	49	 Lawrence B. Hagel.	 Meenoo Chahbazi	N / A	N / A	N / A	N / A	N / A
151	49	 Lawrence B. Hagel.	 Matthew Lamorena	N / A	N / A	N / A	N / A	N / A
153	49	 Lawrence B. Hagel.	 Amy Wilkinson-Hagan 	N / A	N / A	N / A	N / A	N / A
111	50	 Lawrence J. Block	 Fhe Honorable Roger J. Miner, United States District	N / A	N / A	N / A	N / A	N / A
119	51	 Lawrence S. Margolis	 Joseph Ashman	N / A	N / A	N / A	N / A	N / A
121	52	 Loren A. Smith	 Laura M. Palguta	N / A	N / A	N / A	N / A	N / A
120	52	 Loren A. Smith	 Edward Meyers 	N / A	N / A	N / A	N / A	N / A
55	53	 Louis F Oberdorfer	 The Honorable Hugo Black, Supreme Court of the	N / A	N / A	N / A	N / A	N / A
56	53	 Louis F Oberdorfer	 Jerrod Patterson 	N / A	N / A	N / A	N / A	N / A
58	53	 Louis F Oberdorfer	 Alison E, Grossman 	N / A	N / A	N / A	N / A	N / A
57	53	 Louis F Oberdorfer	 Bill Pittard.. 00.0.0 00 000002 c cece ee ee eee (202) 354-3270	N / A	N / A	N / A	N / A	N / A
108	54	 Lynn J. Bush .	 Hilary Holt LoGicero,.. 022-5. .6 6. ee eee (202) 357-6534	N / A	N / A	N / A	N / A	N / A
107	54	 Lynn J. Bush .	 John G. Bean. 	N / A	N / A	N / A	N / A	N / A
8	55	 Margaret Dee	 Kristine Trapp 	N / A	N / A	N / A	N / A	N / A
169	56	 Mark van Dyke Holmes	 Jeremiah Coder 	N / A	N / A	N / A	N / A	N / A
170	56	 Mark van Dyke Holmes	 Sarah Swan 	N / A	N / A	N / A	N / A	N / A
168	56	 Mark van Dyke Holmes	 Alex Kozinski, United States Court of Appeals for	N / A	N / A	N / A	N / A	N / A
159	57	 Mary J. Schoelen	 Troy Byers	N / A	N / A	N / A	N / A	N / A
161	57	 Mary J. Schoelen	 Marjorie Hunt	N / A	N / A	N / A	N / A	N / A
162	57	 Mary J. Schoelen	 David N. Jasinski	N / A	N / A	N / A	N / A	N / A
160	57	 Mary J. Schoelen	 Stephanie Forester	N / A	N / A	N / A	N / A	N / A
163	57	 Mary J. Schoelen	 Elizabeth Skola	N / A	N / A	N / A	N / A	N / A
167	58	 Maurice B. Foley	 Golateh Kazemi	N / A	N / A	N / A	N / A	N / A
165	59	 Michael Telesca	 Sara Rook, 0.0.0.0	N / A	N / A	N / A	N / A	N / A
164	59	 Michael Telesca	 Bryce Baird	N / A	N / A	N / A	N / A	N / A
139	60	 Nicholas Tsoucalas	 Christos Yatrakis 	N / A	N / A	N / A	N / A	N / A
138	60	 Nicholas Tsoucalas	 Jini Koh	N / A	N / A	N / A	N / A	N / A
12	61	 Pamela Pepper	 Jesse J. Espimosa	N / A	N / A	N / A	N / A	N / A
6	62	 Patricia J. Gorence	 The Honorable Robert W. Warren, United States	N / A	N / A	N / A	N / A	N / A
7	62	 Patricia J. Gorence	 Kimberly A. Szymborski 	N / A	N / A	N / A	N / A	N / A
182	63	 Peter J.	 Bonnie Fransen 	N / A	N / A	N / A	N / A	N / A
26	64	 Peter J. McNiff	 Bonnie Fransen 	N / A	N / A	N / A	N / A	N / A
140	65	 R. Kenton Musgrave	 Charles F Aiken 	N / A	N / A	N / A	N / A	N / A
96	66	 Raymond L. Finch	 Tracy A. Lynch-Bhola 	N / A	N / A	N / A	N / A	N / A
97	66	 Raymond L. Finch	 Anna Spain. 	N / A	N / A	N / A	N / A	N / A
95	66	 Raymond L. Finch	 Julie A. Beberman	N / A	N / A	N / A	N / A	N / A
94	66	 Raymond L. Finch	, Municipal Court of the Virgin Islands	N / A	N / A	N / A	N / A	N / A
46	67	 Reggie B. Walton	 Bradley Brooker	N / A	N / A	N / A	N / A	N / A
47	67	 Reggie B. Walton	 Melissa Williams 	N / A	N / A	N / A	N / A	N / A
179	68	 Renato Beghe .	 Arthur T. Catterall	N / A	N / A	N / A	N / A	N / A
52	69	 Richard J. Leon	, Massachusetts Superior Court (1974. 1975): L Law	N / A	N / A	N / A	N / A	N / A
142	70	 Richard W. Goldberg	 Robert Weber	N / A	N / A	N / A	N / A	N / A
141	70	 Richard W. Goldberg	 JT. Caiazz0	N / A	N / A	N / A	N / A	N / A
40	71	 Richard W. Roberts	 Brian Lewis	N / A	N / A	N / A	N / A	N / A
41	71	 Richard W. Roberts	 Margaret Williams	N / A	N / A	N / A	N / A	N / A
42	71	 Richard W. Roberts	 Ellen Steury 	N / A	N / A	N / A	N / A	N / A
18	72	 Robert D.	 Amanda Gibbs	N / A	N / A	N / A	N / A	N / A
183	73	 Robert N. Armen, Jr.	 The Honorable Howard A. Dawson, Jr, (1981-1983)	N / A	N / A	N / A	N / A	N / A
156	74	 Robert N. Davis	 Marcos Araus	N / A	N / A	N / A	N / A	N / A
157	74	 Robert N. Davis	 Angel Caracciolo 	N / A	N / A	N / A	N / A	N / A
158	74	 Robert N. Davis	 Jeff Goldberg	N / A	N / A	N / A	N / A	N / A
145	75	 Robinson O. Everett	 The Honorable M. C. Mathes, United States Court of	N / A	N / A	N / A	N / A	N / A
54	76	 Rosemary M. Collyer	 Danielle ¥. Confey	N / A	N / A	N / A	N / A	N / A
53	76	 Rosemary M. Collyer	 Erie Beckenhauer	N / A	N / A	N / A	N / A	N / A
27	77	 Royce C. Lamberth	 Michael Song	N / A	N / A	N / A	N / A	N / A
28	77	 Royce C. Lamberth	 Leila Thompson. 	N / A	N / A	N / A	N / A	N / A
68	78	 S. Martin Teel, Jr.	 The Honorable Reger Robb, United States Court of	N / A	N / A	N / A	N / A	N / A
70	78	 S. Martin Teel, Jr.	 Laura M. Suchon	N / A	N / A	N / A	N / A	N / A
69	78	 S. Martin Teel, Jr.	 Brandon M. Estela	N / A	N / A	N / A	N / A	N / A
79	79	 Salvador E. Casellas	 Giselle Lopez Soler. .:	N / A	N / A	N / A	N / A	N / A
81	79	 Salvador E. Casellas	 (Vacant). 0.0.0.0	N / A	N / A	N / A	N / A	N / A
80	79	 Salvador E. Casellas	 The Honorable Juan R. Torruella, United States	N / A	N / A	N / A	N / A	N / A
78	79	 Salvador E. Casellas	 Mariana Bauza	N / A	N / A	N / A	N / A	N / A
87	80	 Sara E. de Jests	 The Honorable Jose V. Toledo, United States District	N / A	N / A	N / A	N / A	N / A
88	80	 Sara E. de Jests	 The Honorable Gilberto	N / A	N / A	N / A	N / A	N / A
89	80	 Sara E. de Jests	 Emma Luiggi	N / A	N / A	N / A	N / A	N / A
90	80	 Sara E. de Jests	 Rebeca Malave	N / A	N / A	N / A	N / A	N / A
112	81	 Susan G. Braden	 James P Schaefer	N / A	N / A	N / A	N / A	N / A
144	82	 Susan J. Crawford	 Christopher Kimball,	N / A	N / A	N / A	N / A	N / A
11	83	 Susan V. Kelley	 Tim Laffredi oo	N / A	N / A	N / A	N / A	N / A
10	83	 Susan V. Kelley	, United States Bankruptcy Court for the District of	N / A	N / A	N / A	N / A	N / A
176	84	 Thomas B. Wells	 Cathy Fung	N / A	N / A	N / A	N / A	N / A
175	84	 Thomas B. Wells	 Andrea Blake 	N / A	N / A	N / A	N / A	N / A
137	85	 Thomas J. Aquilino, JJr..	 Alberto G. Rossi 	N / A	N / A	N / A	N / A	N / A
136	85	 Thomas J. Aquilino, JJr..	 Chris D. Krimitsos 	N / A	N / A	N / A	N / A	N / A
135	85	 Thomas J. Aquilino, JJr..	 The Honorable John M. Cannella, United States	N / A	N / A	N / A	N / A	N / A
3	86	 Thomas J. Curran	 Jacqueline Dee 	N / A	N / A	N / A	N / A	N / A
19	87	 Thomas S. Utschig	 William Wallo	N / A	N / A	N / A	N / A	N / A
134	88	 Timothy C. Stanceu	 Aravella Simotas 	N / A	N / A	N / A	N / A	N / A
133	88	 Timothy C. Stanceu	 Tatjana A. Eres	N / A	N / A	N / A	N / A	N / A
116	89	 Victor J. Wolski	 Benjamin D. Cramer	N / A	N / A	N / A	N / A	N / A
115	89	 Victor J. Wolski	, United States District Court for the Northern	N / A	N / A	N / A	N / A	N / A
117	89	 Victor J. Wolski	 Eric MeDaniel	N / A	N / A	N / A	N / A	N / A
155	90	 William A. Moorman	 Selket Nicole Cottle 	N / A	N / A	N / A	N / A	N / A
154	90	 William A. Moorman	 Anne Bechdolt wTrrT pdt ee pees 2m) 501-5882	N / A	N / A	N / A	N / A	N / A
25	91	 William C. Beaman	 The Honorable Ewing T. Kerr, United States District ;	N / A	N / A	N / A	N / A	N / A
2	92	 William C. Griesbach	 Thomas W. Schmidt	N / A	N / A	N / A	N / A	N / A
1	92	 William C. Griesbach	 Steve Dries	N / A	N / A	N / A	N / A	N / A
0	92	 William C. Griesbach	 The Honorable Bruce F, Beilfuss, Wisconsin	N / A	N / A	N / A	N / A	N / A
22	93	 William F Downes	 Lily Sharp	N / A	N / A	N / A	N / A	N / A
21	93	 William F Downes	 Kelley Anderson 	N / A	N / A	N / A	N / A	N / A
20	93	 William F Downes	 Elizabeth | Wohl. sate ots is camera foneen 2 oe a 4 st G07) 232-2600	N / A	N / A	N / A	N / A	N / A
149	94	 William P Greene, Jr	 Lia E. Neil	N / A	N / A	N / A	N / A	N / A
148	94	 William P Greene, Jr	 Alice F Kermns	N / A	N / A	N / A	N / A	N / A
147	94	 William P Greene, Jr	 Lucy B. Gray	N / A	N / A	N / A	N / A	N / A
146	94	 William P Greene, Jr	 Rebert C. Graham	N / A	N / A	N / A	N / A	N / A
189	95	 {Chairman) Wm. Terrell	 Leslie Hoffman	N / A	N / A	N / A	N / A	N / A
