	id	Judge	Clerk	Began Service:	Term Expires:	E-mail:	Education:	Career:
138	62	 Justo Arenas	 The Honorable Juan R. Torruella, United States	N / A	N / A	N / A	N / A	N / A
253	63	 Kathryn Hoefer Vratil	 The Honorable Earl E. O’Connor, United States	N / A	N / A	N / A	N / A	N / A
235	64	 L. Paige Marvel	 Andrew F Gordon	N / A	N / A	N / A	N / A	N / A
236	64	 L. Paige Marvel	 Karen Oehling 	N / A	N / A	N / A	N / A	N / A
217	65	 Lawrence B. Hagel Tel: (202) 501-5863 Fax: (202) 501-5848	 Kondi Kleinman	N / A	N / A	N / A	N / A	N / A
216	65	 Lawrence B. Hagel Tel: (202) 501-5863 Fax: (202) 501-5848	 Jeff Goldberg	N / A	N / A	N / A	N / A	N / A
214	65	 Lawrence B. Hagel Tel: (202) 501-5863 Fax: (202) 501-5848	 Marcos Araus	N / A	N / A	N / A	N / A	N / A
215	65	 Lawrence B. Hagel Tel: (202) 501-5863 Fax: (202) 501-5848	 Angel Caracciole 	N / A	N / A	N / A	N / A	N / A
171	66	 Lawrence J. Block	 The Honorable Roger J. Miner, United States District	N / A	N / A	N / A	N / A	N / A
181	67	 Lawrence S. Margolis	 Joseph Ashman	N / A	N / A	N / A	N / A	N / A
199	68	 Leo M. Gordon	 John P Healy	N / A	N / A	N / A	N / A	N / A
200	68	 Leo M. Gordon	 Justin R. Miller 2	N / A	N / A	N / A	N / A	N / A
182	69	 Loren A. Smith	 Laura M. Palguta	N / A	N / A	N / A	N / A	N / A
97	70	 Louis F Oberdorfer	 Emily Pierce	N / A	N / A	N / A	N / A	N / A
96	70	 Louis F Oberdorfer	 Bernard G. Kim 	N / A	N / A	N / A	N / A	N / A
98	70	 Louis F Oberdorfer	 Alison E. Grossman	N / A	N / A	N / A	N / A	N / A
95	70	 Louis F Oberdorfer	 The Honorable Hugo Black, Supreme Court of the	N / A	N / A	N / A	N / A	N / A
166	71	 Lynn J. Bush	 Hilary Holt LoCicero	N / A	N / A	N / A	N / A	N / A
206	72	 Margaret A. Ryan	 The Honorable	N / A	N / A	N / A	N / A	N / A
205	72	 Margaret A. Ryan	 The Honorable J. Michael Luttig, United States	N / A	N / A	N / A	N / A	N / A
45	73	 Margaret Dee.	 Kristine Trapp . - 5	N / A	N / A	N / A	N / A	N / A
180	74	 Margaret Mary Sweeney	, Chief Judge Loren A. Smith, United States Court of	N / A	N / A	N / A	N / A	N / A
164	75	 Marian Blank Horn	 Amanda Hine	N / A	N / A	N / A	N / A	N / A
165	75	 Marian Blank Horn	 Royle P Carrington 	N / A	N / A	N / A	N / A	N / A
232	76	 Mark van Dyke Holmes	 Sam Williams	N / A	N / A	N / A	N / A	N / A
230	76	 Mark van Dyke Holmes	 Alex Kozinski, United States Court of Appeals for	N / A	N / A	N / A	N / A	N / A
231	76	 Mark van Dyke Holmes	 Nancy Gilmore	N / A	N / A	N / A	N / A	N / A
27	77	 Mary E. Stanley	 [Part-time] Kate Fife	N / A	N / A	N / A	N / A	N / A
28	77	 Mary E. Stanley	 [Part-time] Sharon Iskra	N / A	N / A	N / A	N / A	N / A
26	77	 Mary E. Stanley	 Irene FP Keeley	N / A	N / A	N / A	N / A	N / A
25	77	 Mary E. Stanley	 The Honorable Dennis R. Knapp, United States	N / A	N / A	N / A	N / A	N / A
218	78	 Mary J. Schoelen	 Colin G, Sampson	N / A	N / A	N / A	N / A	N / A
219	78	 Mary J. Schoelen	 Patricia E. Scully. 	N / A	N / A	N / A	N / A	N / A
220	78	 Mary J. Schoelen	Secretary Dawn Loyd	N / A	N / A	N / A	N / A	N / A
221	78	 Mary J. Schoelen	 David N. Jasinski	N / A	N / A	N / A	N / A	N / A
24	79	 Maurice G. Taylor, Jr.	 Shane Cralle	N / A	N / A	N / A	N / A	N / A
23	79	 Maurice G. Taylor, Jr.	 Mary C. Taylor	N / A	N / A	N / A	N / A	N / A
22	79	 Maurice G. Taylor, Jr.	 The Honorable Sidney Christie, United States	N / A	N / A	N / A	N / A	N / A
239	80	 Michael B. Thornton	 The Honorable Charles Clark, United States Court of	N / A	N / A	N / A	N / A	N / A
202	81	 Nicholas Tsoucalas	 Christina Tsesmelis	N / A	N / A	N / A	N / A	N / A
201	81	 Nicholas Tsoucalas	 Tony Andriotis 	N / A	N / A	N / A	N / A	N / A
41	82	 Patricia J. Gorence	 The Honorable Robert W. Warren, United States	N / A	N / A	N / A	N / A	N / A
42	82	 Patricia J. Gorence	 Kimberly A. Szymborski	N / A	N / A	N / A	N / A	N / A
11	83	 Patrick M.	 Lori Scott 	N / A	N / A	N / A	N / A	N / A
10	83	 Patrick M.	 Ryan Johnson 	N / A	N / A	N / A	N / A	N / A
66	84	 Paul L. Friedman	 Caroline Platt	N / A	N / A	N / A	N / A	N / A
65	84	 Paul L. Friedman	 Catherine Dick 	N / A	N / A	N / A	N / A	N / A
63	84	 Paul L. Friedman	 The Honorable Aubrey E. Robinson, Jz, United _	N / A	N / A	N / A	N / A	N / A
64	84	 Paul L. Friedman		N / A	N / A	N / A	N / A	N / A
246	85	 Peter J.	 Bonnie Fransen 	N / A	N / A	N / A	N / A	N / A
61	86	 Peter J. McNif¢	 Bonnie Fransen 	N / A	N / A	N / A	N / A	N / A
30	87	 R. Clarke VanDervort	 Mary Beth Niday	N / A	N / A	N / A	N / A	N / A
29	87	 R. Clarke VanDervort	 Angela J. Ball	N / A	N / A	N / A	N / A	N / A
134	88	 Raymond L. Acosta	 Edilia Vazquez	N / A	N / A	N / A	N / A	N / A
135	88	 Raymond L. Acosta	 Vilma Vila-Selles	N / A	N / A	N / A	N / A	N / A
154	89	 Raymond L. Finch	 Venitia H. Velazquez	N / A	N / A	N / A	N / A	N / A
153	89	 Raymond L. Finch	 Robert A. Molloy	N / A	N / A	N / A	N / A	N / A
152	89	 Raymond L. Finch	 Tracy A. Lynch-Bhola 	N / A	N / A	N / A	N / A	N / A
151	89	 Raymond L. Finch	 Julie A. Beberman	N / A	N / A	N / A	N / A	N / A
150	89	 Raymond L. Finch	, Municipal Court of the Virgin Islands	N / A	N / A	N / A	N / A	N / A
83	90	 Reggie B. Walton	 Jason Cohen	N / A	N / A	N / A	N / A	N / A
84	90	 Reggie B. Walton	 Melissa Williams	N / A	N / A	N / A	N / A	N / A
82	90	 Reggie B. Walton	 Bradley Brooker	N / A	N / A	N / A	N / A	N / A
242	91	 Renato Beghe	 Arthur T. Catterall	N / A	N / A	N / A	N / A	N / A
89	92	 Richard J. Leon |	, Massachusetts Superior Court (1974-1975); Law	N / A	N / A	N / A	N / A	N / A
90	92	 Richard J. Leon |	 Clinton Fuchs. 	N / A	N / A	N / A	N / A	N / A
91	92	 Richard J. Leon |	 Christen’ Sproule	N / A	N / A	N / A	N / A	N / A
196	93	 Richard K. Eaton	 Todd Beaton, Jr	N / A	N / A	N / A	N / A	N / A
203	94	 Richard W, Goldberg	 Elizabeth Maxeiner	N / A	N / A	N / A	N / A	N / A
204	94	 Richard W, Goldberg	 Robert Weber	N / A	N / A	N / A	N / A	N / A
241	95	 Robert A. Wherry, Jr.	 Melanie Senick	N / A	N / A	N / A	N / A	N / A
240	95	 Robert A. Wherry, Jr.	 Andrea Blake 	N / A	N / A	N / A	N / A	N / A
190	96	 Robert H. Hodges, Jr.	 Karen Groen	N / A	N / A	N / A	N / A	N / A
189	96	 Robert H. Hodges, Jr.	 Cynthia Bair	N / A	N / A	N / A	N / A	N / A
249	97	 Robert L. Miller, Jr.	 The Honorable Robert A, Grant, United States	N / A	N / A	N / A	N / A	N / A
248	98	 Robert N. Armen, .jr	 Jennifer Siegal	N / A	N / A	N / A	N / A	N / A
247	98	 Robert N. Armen, .jr	 The Honorable Howard A. Dawson, Jr, (1981-1983)	N / A	N / A	N / A	N / A	N / A
245	99	 Robert P Ruwe	 Michael R. Cashin. 	N / A	N / A	N / A	N / A	N / A
31	100	 Ronald G. Pearson	 Gary O. Kinder	N / A	N / A	N / A	N / A	N / A
92	101	 Rosemary M. Collyer	 Eric Beckenhauer	N / A	N / A	N / A	N / A	N / A
94	101	 Rosemary M. Collyer	 Kristin Dighe 	N / A	N / A	N / A	N / A	N / A
93	101	 Rosemary M. Collyer	 Tamu K. Floyd 	N / A	N / A	N / A	N / A	N / A
62	102	 Royce C. Lamberth	 Thomas A. Bednar	N / A	N / A	N / A	N / A	N / A
33	103	 Rudolph T. Randa.	 Sandra R. Gegios	N / A	N / A	N / A	N / A	N / A
32	103	 Rudolph T. Randa.	 Troy Martell	N / A	N / A	N / A	N / A	N / A
112	104	 S. Martin Teel, Jr.	 The Honorable Roger Robb, United States Court of	N / A	N / A	N / A	N / A	N / A
113	104	 S. Martin Teel, Jr.	 Andrew D. Fausett 0.0.0.0 00	N / A	N / A	N / A	N / A	N / A
114	104	 S. Martin Teel, Jr.	 Laura S. Orvald	N / A	N / A	N / A	N / A	N / A
115	104	 S. Martin Teel, Jr.	 Jennifer M. Moten 	N / A	N / A	N / A	N / A	N / A
136	105	 Salvador E. Casellas	 Giselle Lopez Soler	N / A	N / A	N / A	N / A	N / A
137	105	 Salvador E. Casellas	 Maria Trelles	N / A	N / A	N / A	N / A	N / A
141	106	 Sara E. de Jess	 The Honorable Jose V. Toledo, United States District	N / A	N / A	N / A	N / A	N / A
142	106	 Sara E. de Jess	 The Honorable Gilberto	N / A	N / A	N / A	N / A	N / A
238	107	 Stephen J. Swift	 Anna Long 	N / A	N / A	N / A	N / A	N / A
237	107	 Stephen J. Swift	 Matthew G. Hunsaker	N / A	N / A	N / A	N / A	N / A
50	108	 Stephen L. Crocker	 Kelly Kinzeil O'Driscoll 	N / A	N / A	N / A	N / A	N / A
51	108	 Stephen L. Crocker	 Amanda Gibbs	N / A	N / A	N / A	N / A	N / A
49	108	 Stephen L. Crocker	 The Honorable Barbara Crabb, United	N / A	N / A	N / A	N / A	N / A
172	109	 Susan G. Braden	 Gerin Brendan Ballard 	N / A	N / A	N / A	N / A	N / A
173	109	 Susan G. Braden	 Matthew W. Spengler 	N / A	N / A	N / A	N / A	N / A
48	110	 Susan V. Kelley	 Tim Laffredi	N / A	N / A	N / A	N / A	N / A
47	110	 Susan V. Kelley	, United States Bankruptcy Court for the District of	N / A	N / A	N / A	N / A	N / A
52	111	 Thomas S. Utschig	 William E, Wallo	N / A	N / A	N / A	N / A	N / A
198	112	 Timothy C. Stanceu	 Aravella Simotas	N / A	N / A	N / A	N / A	N / A
197	112	 Timothy C. Stanceu	 Tatjana A. Eres	N / A	N / A	N / A	N / A	N / A
178	113	 Victor J. Wolski	, United States District Court for the Northern _	N / A	N / A	N / A	N / A	N / A
60	114	 William C.	 Jacob Gatschet 	N / A	N / A	N / A	N / A	N / A
59	114	 William C.	 The Honorable Bruce F. Beilfuss, Wisconsin	N / A	N / A	N / A	N / A	N / A
40	115	 William C. Griesbach	 Jacob Gatschet 	N / A	N / A	N / A	N / A	N / A
39	115	 William C. Griesbach	 The Honorable Bruce F. Beilfuss, Wisconsin	N / A	N / A	N / A	N / A	N / A
224	116	 William C. O’Kelley	 Dustin Marlowe	N / A	N / A	N / A	N / A	N / A
225	116	 William C. O’Kelley	 Elizabeth Skola 	N / A	N / A	N / A	N / A	N / A
44	117	 William E. Callahan,	 Laura Schulteis 	N / A	N / A	N / A	N / A	N / A
43	117	 William E. Callahan,	 Henry Ghou 	N / A	N / A	N / A	N / A	N / A
56	118	 William F Downes	 Maya Russell	N / A	N / A	N / A	N / A	N / A
55	118	 William F Downes	 Kristen Krago	N / A	N / A	N / A	N / A	N / A
53	118	 William F Downes	 Heather Lloyd	N / A	N / A	N / A	N / A	N / A
54	118	 William F Downes	 Kelley Anderson 	N / A	N / A	N / A	N / A	N / A
21	119	. Thomas E. Johnston	 Kevin J. Cimina 	N / A	N / A	N / A	N / A	N / A
19	119	. Thomas E. Johnston	 William C. Ballard 	N / A	N / A	N / A	N / A	N / A
20	119	. Thomas E. Johnston	 Ellen Frances Carey	N / A	N / A	N / A	N / A	N / A
