	id	Judge	Clerk	Began Service:	Term Expires:	E-mail:	Education:	Career:
468	51	 Daniel T. K. Hurley	 [Odd Numbered Cases] Ali M. Arain	N / A	N / A	N / A	N / A	N / A
467	51	 Daniel T. K. Hurley	 The Honorable Roger Robb,	N / A	N / A	N / A	N / A	N / A
466	51	 Daniel T. K. Hurley	 The Honorable John Pratt, United States District	N / A	N / A	N / A	N / A	N / A
69	52	 David 0. Carter. ‘	 Douglas J. Brown	N / A	N / A	N / A	N / A	N / A
70	52	 David 0. Carter. ‘	 Lisa ENS	N / A	N / A	N / A	N / A	N / A
415	53	 David A. Baker	 The Honorable J. Calvitt Clarke, Jr, United States	N / A	N / A	N / A	N / A	N / A
150	54	 David F Levi	 The Honorable Ben C. Dumiway, United States Court	N / A	N / A	N / A	N / A	N / A
154	54	 David F Levi	 Michael A. Schaps	N / A	N / A	N / A	N / A	N / A
151	54	 David F Levi	 The Honorable	N / A	N / A	N / A	N / A	N / A
153	54	 David F Levi	 William K. Pao	N / A	N / A	N / A	N / A	N / A
152	54	 David F Levi	 R. Adam Lauridsen	N / A	N / A	N / A	N / A	N / A
6	55	 David K. Duncan	 The Honorable William D, Browning, United States	N / A	N / A	N / A	N / A	N / A
7	55	 David K. Duncan	 Jeanne Paige 	N / A	N / A	N / A	N / A	N / A
120	56	 David N. Naugle	 Kathleen Carell	N / A	N / A	N / A	N / A	N / A
94	57	 Dickran M. Tevrizian, Jr.	 Amy Lew Powell	N / A	N / A	N / A	N / A	N / A
339	58	 Dominic J. Squatrito Began Service: 1979 , Date of Birth: 1956	 Christopher Drake 	N / A	N / A	N / A	N / A	N / A
340	58	 Dominic J. Squatrito Began Service: 1979 , Date of Birth: 1956	 Michael Slitt.. 0.0020. (860) 240-3640 :	N / A	N / A	N / A	N / A	N / A
459	59	 Donald L. Graham	 [Odd Numbered Cases] Pamela Armour 	N / A	N / A	N / A	N / A	N / A
460	59	 Donald L. Graham	 [Even Numbered Cases] Karen Stewart	N / A	N / A	N / A	N / A	N / A
425	60	 Douglas N. Frazier	 Beth R. Heise. 	N / A	N / A	N / A	N / A	N / A
552	61	 Duross Fitzpatrick	 Brock Brockington	N / A	N / A	N / A	N / A	N / A
551	61	 Duross Fitzpatrick	 Joy A. Boyd	N / A	N / A	N / A	N / A	N / A
581	62	 E. Clayton Scofield Il	 The Honorable Anthony 4. Alaimo, United States	N / A	N / A	N / A	N / A	N / A
241	63	 Edward D. Jellen Marilyn Morgan	 Jane Z Bohrer	N / A	N / A	N / A	N / A	N / A
242	63	 Edward D. Jellen Marilyn Morgan	 Corrine Bielejeski,	N / A	N / A	N / A	N / A	N / A
173	64	 Edward J. Garcia	 Laurie Richardson 	N / A	N / A	N / A	N / A	N / A
233	65	 Edward M. Chen	 The Honorable Charles Renfrew, United States	N / A	N / A	N / A	N / A	N / A
234	65	 Edward M. Chen	 Shao-Bai Wu 	N / A	N / A	N / A	N / A	N / A
93	66	 Edward Rafeedie	 Jessica Hardy	N / A	N / A	N / A	N / A	N / A
92	66	 Edward Rafeedie	 Andrew W. DeFrancis oa wun we REPEL OE EER ERS (213) 894-6300	N / A	N / A	N / A	N / A	N / A
294	67	 Edward W. Nottingham	 The Honorable Alfred A. Arsaj, United States	N / A	N / A	N / A	N / A	N / A
137	68	 Eflen Carroli	 Brigitte Gomelsky gnvves ee ee (213) 894-4039	N / A	N / A	N / A	N / A	N / A
138	68	 Eflen Carroli	 Travis Turner. 	N / A	N / A	N / A	N / A	N / A
136	68	 Eflen Carroli	, Bankruptcy Judge Lloyd King, United States	N / A	N / A	N / A	N / A	N / A
16	69	 Eileen W. Hollowell	 Elizabeth “Betsy” Strange 	N / A	N / A	N / A	N / A	N / A
413	70	 Elizabeth A. Jenkins	 Josephine Thomas 	N / A	N / A	N / A	N / A	N / A
414	70	 Elizabeth A. Jenkins	 Margaret Baskette	N / A	N / A	N / A	N / A	N / A
412	70	 Elizabeth A. Jenkins	 Anna Smith 	N / A	N / A	N / A	N / A	N / A
367	71	 Elizabeth A. Kovachevich	 Julie C. Meisner	N / A	N / A	N / A	N / A	N / A
368	71	 Elizabeth A. Kovachevich	 Sherrill Newton	N / A	N / A	N / A	N / A	N / A
228	72	 Elizabeth D. Laporte	 The Honorable Marilyn Hall Patel, United States	N / A	N / A	N / A	N / A	N / A
333	73	 Ellen B. Burns _ .	 Candace Camarata,	N / A	N / A	N / A	N / A	N / A
334	73	 Ellen B. Burns _ .	 Eileen Conneely	N / A	N / A	N / A	N / A	N / A
458	74	 Federico A. Moreno	 Melissa Mitchell 	N / A	N / A	N / A	N / A	N / A
457	74	 Federico A. Moreno	 Monica Leom 	N / A	N / A	N / A	N / A	N / A
456	74	 Federico A. Moreno	 Michael Garofola	N / A	N / A	N / A	N / A	N / A
113	75	 Fernando M. Olguin	 Angela Easley. 	N / A	N / A	N / A	N / A	N / A
72	76	 Florence-Marie Cooper	 Megan Ferstenfeld-Torres	N / A	N / A	N / A	N / A	N / A
73	76	 Florence-Marie Cooper	 Alexander Mincheff	N / A	N / A	N / A	N / A	N / A
161	77	 Frank C. Damrell, Jr.	 Julie Yap	N / A	N / A	N / A	N / A	N / A
162	77	 Frank C. Damrell, Jr.	 Michelle Christian	N / A	N / A	N / A	N / A	N / A
524	78	 Frank J. Lynch, Jr.	 Jan Pate	N / A	N / A	N / A	N / A	N / A
603	79	 G. R. Smith	 G, Neal Crowley 	N / A	N / A	N / A	N / A	N / A
602	79	 G. R. Smith	 Taylor M. Chamberlin	N / A	N / A	N / A	N / A	N / A
604	79	 G. R. Smith	 Amy E. Hawkins 	N / A	N / A	N / A	N / A	N / A
156	80	 Garland E. Burrell, Jr.	 Christopher Madsen	N / A	N / A	N / A	N / A	N / A
155	80	 Garland E. Burrell, Jr.	 Meghan Galt cc sc casa iaawarecisica wees (916) 930-4118	N / A	N / A	N / A	N / A	N / A
157	80	 Garland E. Burrell, Jr.	 Annie Amaral	N / A	N / A	N / A	N / A	N / A
25	81	 Garnett Thomas Eisele	 Stephanie Mazzanti 	N / A	N / A	N / A	N / A	N / A
24	81	 Garnett Thomas Eisele	 Edie Ervin. 	N / A	N / A	N / A	N / A	N / A
71	82	 Gary A. Feess	 Michael M. Lee 	N / A	N / A	N / A	N / A	N / A
427	83	 Gary R. Jones	 Elizabeth Schule 	N / A	N / A	N / A	N / A	N / A
426	83	 Gary R. Jones	 Toby Butensky	N / A	N / A	N / A	N / A	N / A
60	84	 George H. King	 Darin Beffa	N / A	N / A	N / A	N / A	N / A
61	84	 George H. King	 Michael Shipley	N / A	N / A	N / A	N / A	N / A
19	85	 George Howard, Jr.	 Monica Denham 	N / A	N / A	N / A	N / A	N / A
20	85	 George Howard, Jr.	 Judith Lansky 	N / A	N / A	N / A	N / A	N / A
433	86	 George L. Proctor	 Kristyn Barber 	N / A	N / A	N / A	N / A	N / A
122	87	 Geraldine Mund	 Kimberli Pearman 	N / A	N / A	N / A	N / A	N / A
121	87	 Geraldine Mund	 Bruce Baron. 2.0.0.0	N / A	N / A	N / A	N / A	N / A
123	87	 Geraldine Mund	 Rina Welles	N / A	N / A	N / A	N / A	N / A
580	88	 Gerrilyn G. Brill	 and Secretary Elizabeth Clifton	N / A	N / A	N / A	N / A	N / A
277	89	 Gordon Thompson, Jr.	 Meg Roberts	N / A	N / A	N / A	N / A	N / A
390	90	 Gregory A. Presnell	 Eric Dentel	N / A	N / A	N / A	N / A	N / A
389	90	 Gregory A. Presnell	 Amanda Ballard	N / A	N / A	N / A	N / A	N / A
175	91	 Gregory G. Hollows	 Julie Vincent 	N / A	N / A	N / A	N / A	N / A
30	92	 H. David Young	 Doug Ward 	N / A	N / A	N / A	N / A	N / A
29	92	 H. David Young	 John Courtway 	N / A	N / A	N / A	N / A	N / A
560	93	 Harold L: Murphy	 Vita Salvemini Ruthledge	N / A	N / A	N / A	N / A	N / A
559	93	 Harold L: Murphy	 Mary S. Kirby	N / A	N / A	N / A	N / A	N / A
43	94	 Harry F Barnes	 Susan Hickey .:..2	N / A	N / A	N / A	N / A	N / A
44	94	 Harry F Barnes	 Corey MeGaha	N / A	N / A	N / A	N / A	N / A
42	94	 Harry F Barnes	 John Crisp 	N / A	N / A	N / A	N / A	N / A
403	95	 Harvey E. Schlesinger	 Eric K. Shaddock 	N / A	N / A	N / A	N / A	N / A
404	95	 Harvey E. Schlesinger	 Amanda Payne	N / A	N / A	N / A	N / A	N / A
405	95	 Harvey E. Schlesinger	 Joseph Pope	N / A	N / A	N / A	N / A	N / A
610	96	 Helen Gillmor	 The Honorable William Richardson, Hawaii State	N / A	N / A	N / A	N / A	N / A
28	97	 Henry L-. Jones, Jr.	 Sandra Johnson-Buchanan	N / A	N / A	N / A	N / A	N / A
26	97	 Henry L-. Jones, Jr.	 The Honorable G. Thomas Eisele, United States	N / A	N / A	N / A	N / A	N / A
27	97	 Henry L-. Jones, Jr.	 The	N / A	N / A	N / A	N / A	N / A
343	98	 Holly B. Fitzsimmons Clinical Instructor, University of Bridgeport School of Law (1984-1986); “	 Brian Lamaceia 	N / A	N / A	N / A	N / A	N / A
346	98	 Holly B. Fitzsimmons Clinical Instructor, University of Bridgeport School of Law (1984-1986); “	 Kristen Zaehringer	N / A	N / A	N / A	N / A	N / A
344	98	 Holly B. Fitzsimmons Clinical Instructor, University of Bridgeport School of Law (1984-1986); “	 Michelle Colson	N / A	N / A	N / A	N / A	N / A
345	98	 Holly B. Fitzsimmons Clinical Instructor, University of Bridgeport School of Law (1984-1986); “	 Alyssa Esposito	N / A	N / A	N / A	N / A	N / A
342	98	 Holly B. Fitzsimmons Clinical Instructor, University of Bridgeport School of Law (1984-1986); “	 Erin Graddock	N / A	N / A	N / A	N / A	N / A
341	98	 Holly B. Fitzsimmons Clinical Instructor, University of Bridgeport School of Law (1984-1986); “	 The Honorable Frederick Lacey, United States - |	N / A	N / A	N / A	N / A	N / A
236	99	 Howard R. Lloyd.	 Jeannette MacMillan 	N / A	N / A	N / A	N / A	N / A
235	99	 Howard R. Lloyd.	 Kristine COU ee . (408) 535-5411	N / A	N / A	N / A	N / A	N / A
309	100	 Howard R. Taliman .	 Robert Lanta	N / A	N / A	N / A	N / A	N / A
410	101	 Howard T. Snyder	 Curtis Fisher	N / A	N / A	N / A	N / A	N / A
411	101	 Howard T. Snyder	 Leslie Utiger	N / A	N / A	N / A	N / A	N / A
396	102	 Howell W. Melton	 JoAnne Efchelberger	N / A	N / A	N / A	N / A	N / A
546	103	 Hugh Lawson	 Michelle L. Schieber	N / A	N / A	N / A	N / A	N / A
545	103	 Hugh Lawson	 Sarah C. Sessoms	N / A	N / A	N / A	N / A	N / A
256	104	 Irma E. Gonzalez	 Robin H. Smith 	N / A	N / A	N / A	N / A	N / A
254	104	 Irma E. Gonzalez	 The Honorable William C. Frey, United States	N / A	N / A	N / A	N / A	N / A
255	104	 Irma E. Gonzalez	 Sang H. Lee	N / A	N / A	N / A	N / A	N / A
257	104	 Irma E. Gonzalez	 Janet Cabral	N / A	N / A	N / A	N / A	N / A
576	105	 J. Owen Forrester	 Ted Woodward. 	N / A	N / A	N / A	N / A	N / A
575	105	 J. Owen Forrester	 Michelle Djuric	N / A	N / A	N / A	N / A	N / A
577	105	 J. Owen Forrester	 Nancy Chapman 	N / A	N / A	N / A	N / A	N / A
578	105	 J. Owen Forrester	 Meredith Stein	N / A	N / A	N / A	N / A	N / A
35	106	 J. Thomas Ray	 Paul Wood 	N / A	N / A	N / A	N / A	N / A
34	106	 J. Thomas Ray	 The Honorable G. Thomas Eisele, United States	N / A	N / A	N / A	N / A	N / A
9	107	 Jacqueline Marshall	 Gary Kraft	N / A	N / A	N / A	N / A	N / A
8	107	 Jacqueline Marshall	 The Honorable Alfredo C. Marquez, United States	N / A	N / A	N / A	N / A	N / A
507	108	 James C, Paine	 Margaret Presutti 	N / A	N / A	N / A	N / A	N / A
506	108	 James C, Paine	 Julia Paola Beall Frasca 	N / A	N / A	N / A	N / A	N / A
558	109	 James D. Walker, Jr.	 Amber Nickell 	N / A	N / A	N / A	N / A	N / A
381	110	 James D. Whittemore	 and Associate, Bauer, Mortan & Wells, PA	N / A	N / A	N / A	N / A	N / A
596	111	 James E. Massey	 Justin A. Wood 	N / A	N / A	N / A	N / A	N / A
422	112	 James G. Glazebrook	 Barbara He	N / A	N / A	N / A	N / A	N / A
421	112	 James G. Glazebrook	 | Brenda Pence	N / A	N / A	N / A	N / A	N / A
420	112	 James G. Glazebrook	 The Honorable John A. Reed, Jr, United States	N / A	N / A	N / A	N / A	N / A
39	113	 James G. Mixon	 The Honorable John A. Fogleman, Arkansas	N / A	N / A	N / A	N / A	N / A
40	113	 James G. Mixon	 Margaret L. Blissard	N / A	N / A	N / A	N / A	N / A
41	113	 James G. Mixon	 Mary Kathryn Williams 	N / A	N / A	N / A	N / A	N / A
495	114	 James I. Cohn	 [Cases Ending 5, 7, 9] Dawn Goodman 	N / A	N / A	N / A	N / A	N / A
496	114	 James I. Cohn	 [Cases Ending 4, 6, 8] Johanna Hickman	N / A	N / A	N / A	N / A	N / A
497	114	 James I. Cohn	/Administrator [Civil Cases Ending m	N / A	N / A	N / A	N / A	N / A
220	115	 James Larson	 Kathleen Campbell	N / A	N / A	N / A	N / A	N / A
502	116	 James Lawrence King	 Ashley Litwin	N / A	N / A	N / A	N / A	N / A
501	116	 James Lawrence King	 Julie Axelrod 0.0.2	N / A	N / A	N / A	N / A	N / A
530	117	 James M. Hopkins	 Sean Bumotes	N / A	N / A	N / A	N / A	N / A
531	117	 James M. Hopkins	 Donna L. Eng	N / A	N / A	N / A	N / A	N / A
532	117	 James M. Hopkins	 Dawn ML Kelly. 	N / A	N / A	N / A	N / A	N / A
14	118	 James M. Marlar	 Gloria Posedly 	N / A	N / A	N / A	N / A	N / A
21	119	 James M. Moody	 Dawn Butler Graves 	N / A	N / A	N / A	N / A	N / A
22	119	 James M. Moody	 Stacy Hatfield 	N / A	N / A	N / A	N / A	N / A
23	119	 James M. Moody	 Amelia Russell	N / A	N / A	N / A	N / A	N / A
388	120	 James S. Moody, Jr.	 Monica Williams 	N / A	N / A	N / A	N / A	N / A
387	120	 James S. Moody, Jr.	 Lisa Allen 	N / A	N / A	N / A	N / A	N / A
291	121	 James W. Meyers	 Kathy Yost	N / A	N / A	N / A	N / A	N / A
290	121	 James W. Meyers	 Tomm Fuchs	N / A	N / A	N / A	N / A	N / A
202	122	 James Ware	 Mindy Levu	N / A	N / A	N / A	N / A	N / A
201	122	 James Ware	 Ahren Hoffman 	N / A	N / A	N / A	N / A	N / A
203	122	 James Ware	 Bethany Lobo	N / A	N / A	N / A	N / A	N / A
286	123	 Jan M. Adler	 Claire Mock	N / A	N / A	N / A	N / A	N / A
285	123	 Jan M. Adler	 Christine Cotner 	N / A	N / A	N / A	N / A	N / A
326	124	 Janet C. Hall	 Sacha DeLange	N / A	N / A	N / A	N / A	N / A
325	124	 Janet C. Hall	 Brandon Buskey 	N / A	N / A	N / A	N / A	N / A
585	125	 Janet F. King	 Jeffrey W. Redding	N / A	N / A	N / A	N / A	N / A
321	126	 Janet- Bond Arterton	 E. Tammy Kim ee (203) 773-2046	N / A	N / A	N / A	N / A	N / A
320	126	 Janet- Bond Arterton	 The Honorable Herbert J. Stern, United States	N / A	N / A	N / A	N / A	N / A
5	127	 Jay R. Irwin	 Steve Morgan 	N / A	N / A	N / A	N / A	N / A
262	128	 Jeffrey TF. Miller	 Katharine Chao 	N / A	N / A	N / A	N / A	N / A
263	128	 Jeffrey TF. Miller	 Randy Rein	N / A	N / A	N / A	N / A	N / A
112	129	 Jennifer T. Lum	 Deana Chuang	N / A	N / A	N / A	N / A	N / A
211	130	 Jeremy D. Fogel	. Christian Delaney 	N / A	N / A	N / A	N / A	N / A
210	130	 Jeremy D. Fogel	 Stephen Lilley 	N / A	N / A	N / A	N / A	N / A
436	131	 Jerry A. Funk	 Adina Pollan. 	N / A	N / A	N / A	N / A	N / A
435	131	 Jerry A. Funk	 Jodie Hollingsworth 	N / A	N / A	N / A	N / A	N / A
470	132	 Joan A. Lenard	 Isaac Gradman	N / A	N / A	N / A	N / A	N / A
471	132	 Joan A. Lenard	 Lauren M. Sobel 	N / A	N / A	N / A	N / A	N / A
347	133	 Joan G. Margolis	 The Honorable Ellen B. Burns, United States District Connecticut; Assistant U.S. Attorney, Office the the United States	N / A	N / A	N / A	N / A	N / A
348	133	 Joan G. Margolis	 Monica Watson 	N / A	N / A	N / A	N / A	N / A
349	133	 Joan G. Margolis	 Amy Constantine 	N / A	N / A	N / A	N / A	N / A
350	133	 Joan G. Margolis	 James W. Cafey	N / A	N / A	N / A	N / A	N / A
351	133	 Joan G. Margolis	 Michael Coolican	N / A	N / A	N / A	N / A	N / A
275	134	 John A. Houston	 Lori Westin 	N / A	N / A	N / A	N / A	N / A
273	134	 John A. Houston	 Laura Greenberg 	N / A	N / A	N / A	N / A	N / A
274	134	 John A. Houston	 Tara Velez 	N / A	N / A	N / A	N / A	N / A
383	135	 John Antoon Il	 Ellen Krueger	N / A	N / A	N / A	N / A	N / A
382	135	 John Antoon Il	 Jennifer Shelfer	N / A	N / A	N / A	N / A	N / A
116	136	 John Charles Rayburn,	, District Judge Gary L. Taylor, United States District	N / A	N / A	N / A	N / A	N / A
386	137	 John E. Steele	 Radhika K. Montgomery 	N / A	N / A	N / A	N / A	N / A
